point_id,point_name,f1_O3,f2_C2,f3_O3-C2,f4_H4,f5_H4,f6_H4,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
1194,ETL-SAMPLE-50001193,2.5637677771578793,2.9917483235252242,2.038152310220551,2.0598338577921216,2.492766513002909,-2.256445694128364,2.1082457268081933,0.5687645024504842,-2.104396834391046,3.99452322564388,1.1328536764051749,1.6960108555382485,4.274619020456973,1.456790670777466,2.558378660167547,4.301020374109155,1.9725073178210206,1.862761184760137,3.4827351016828536,1.9457944418449211,0.42073193525213315,-155.039021054364,-38.031773316,0.00017797242233,0.66256129347,-0.011780182930868598,0.6483037909967035,0.02003393746095916,-0.23376360863870385,0.07114844962184719,0.05593556392458113,0.5671797824540445,-0.0674243770972955,0.18967984845230856,-0.9120102653414616,-1.8856745196881404,-0.16530548202016482,-0.1493063832705144,0.9761462316104731,-0.19418877642644697,-1.420432260431361,-0.10426159841077205,-0.24499153858612868,-0.5637633199618298,2.6244249147463785,-0.13965738703425032,0.24402254038051738,-1.0687931585706167,0.054686056262395324
1195,ETL-SAMPLE-50001194,2.6085913816932447,2.9906148440087095,1.9947641528849547,2.01358505637458,2.418462430874393,-2.2459030243403553,2.0557347764364593,0.5509427811107844,-2.222309468205085,4.4126581639587,1.9879715450538598,2.139185193379494,3.941939987308683,1.4544496527710802,1.4661633817525774,4.019631594327539,1.1598519279910113,2.2994643955529384,3.781785660126594,1.8835504186608962,0.3531498166056219,-155.041988570504,-38.030230213,0.00020384916503,0.65191949855,-9.123989380377395e-05,0.5969457846288193,-0.009164203288916956,-0.26887140134820864,0.015567877347802527,0.10120310420976329,0.5474907829293949,0.030593910822968712,0.37462564365562495,-1.0540945353607782,-1.8457853225395375,0.03298089742703579,-0.19759252403849153,1.0492255678744387,-0.34967129006139835,-1.3389721843864149,-0.321577811948492,-0.48453907192157053,-0.0710223605018425,2.137357627632476,-0.3849639109954133,0.17966611112284253,-1.2034421848013381,0.06051230294626705
1196,ETL-SAMPLE-50001195,2.738092682411381,3.0089112027368303,2.1247136071248947,2.0928000698252403,0.4616516826036624,-2.215421066594564,2.1432974726803105,2.3104139740959346,-2.0898925442313714,4.137257999666813,1.2273973260181599,1.7621862900847904,4.245078819321251,2.0214243521610356,2.002300465045327,4.280461741919606,1.4178023765325043,2.5438402900240615,3.8016771120215687,2.0102750533440132,-0.04817578356174904,-155.043874871649,-38.038463896,-0.00018290962095,0.50167222327,0.05907246266446267,0.5417534343680015,0.014668284222778855,-0.34241609760507596,-0.02964345931333541,0.1544413649145637,0.5622797195438907,-0.044531176542755166,0.8487265782340634,-0.8630452473963308,-1.7614516696583782,0.2831273724406361,-0.2746477470999927,1.2489164094660332,-0.03279857289892062,-1.1495532511936792,-0.6630563242997396,-1.0541168402352261,-0.7019046833883403,2.1530367977570974,-1.0626498761361378,-0.30461621299785935,-0.9648852678504365,-0.21829234393431998
1197,ETL-SAMPLE-50001196,2.602800231272875,2.9882955573374392,1.8418441030195103,2.0777169876199264,2.433201721389504,-2.2926132796933167,2.1584291192048046,0.5849436886363575,-2.3225059556356737,4.244521623159191,2.0314084065057227,1.6911636524735527,4.212484712371277,1.2680951645258927,1.4780907664598524,4.2830752687584335,1.402372179664935,2.2758964877253023,3.8491081256912314,1.944464768087377,-0.2529796842240871,-155.045399360565,-38.036571436,0.00035157916343,0.61977343177,-0.021945427638733916,0.6489237099394769,0.004629457904177528,-0.30213371666555494,0.021417493832624056,0.06067997292611583,0.53407395676957,0.050588228099049934,0.2683887538122997,-1.1459735749845634,-1.758487734951324,0.08115093267631365,-0.17738313422735347,0.9778559586242286,-0.6939977104491053,-1.5686553306224924,-0.2549160600060031,-0.45794780577649985,0.05125928359034967,2.6781088682943053,-0.31701436902915286,0.07826879909824157,-1.174036608520056,0.24939213239911806
1198,ETL-SAMPLE-50001197,2.677214733746081,2.8676842852542404,1.9212376816596455,2.022169802008403,0.8285379012370151,-2.286724638368301,2.0857920125681044,2.7054283335498854,-2.156953462228429,3.9292256143548476,1.8152817854226182,2.366212573224146,4.2391062091320375,1.1026482824100068,1.8582726529370859,3.7454177724373943,1.862579787054905,1.427328639699899,3.7758033357651763,1.298936554723769,0.3302816630432318,-155.039400359287,-38.035338058,2.7575039115e-05,0.58630517476,-0.004945367101638036,0.558232324243197,0.0075619284575230705,-0.3030343270728237,-0.06985660071997282,-0.1374697158533625,0.4911723011585373,0.0332822275933664,-0.7902139532453476,-0.9140302757190607,-1.6633593754876834,-0.00917299941393401,0.4094084579440718,1.084233869798429,-0.5188604702021857,-1.0936099589059136,0.6066047691454409,1.1705749553393574,-0.35903508859888195,2.0678020090261673,0.7863791147194837,-0.446095584059461,-1.0069041011165996,-0.007552896328329384
1199,ETL-SAMPLE-50001198,2.7709054069655967,2.835045470605226,1.924127149186778,2.055290996849259,2.5722207646787165,-2.0143409464196136,2.0557046835775625,0.7518935740992813,-2.0294204049531133,4.203035266245545,1.2206490689216987,2.145626380167008,4.134217555359125,2.0484934029257147,2.083385907594322,3.859709297457502,1.541413331154381,1.3886925644921817,3.7123393520412162,1.1898010036227236,0.3359204218296543,-155.042339873451,-38.046649324,0.00010630156658,0.49824721189,-0.034292950119139305,0.505510135402744,-8.397776805493806e-05,-0.3439696786519365,-0.0012974698095769622,-0.08420937047285294,0.25091086544223723,-0.0030007296555059127,-0.46876909814808354,-0.9354319638245417,-1.9408044431001588,-0.09091483018408464,0.1983139537417285,1.2767519576613517,-0.18098448356507627,-1.4863012988952666,0.31956271771705175,0.3408949204891907,-0.8457933231912885,1.993914707691119,0.3229674401873018,-0.04234466760916304,-0.7712909819107108,-0.2864501519950592
1200,ETL-SAMPLE-50001199,2.6584544681971267,2.9439797944832784,1.9880319899367587,2.0637090737009407,2.6766404494902893,-2.4058816587788487,2.048453964665294,0.7921883966347399,-2.298653029356722,4.141994388722187,1.0850449304414453,2.0664014807322597,3.967697183808563,1.9465223262387354,2.3278175099634377,4.254112630871235,1.742195816744554,1.5554114355389386,3.873108786566275,1.1472432528846452,-0.13707023546097014,-155.03753346617,-38.033006239,-0.0002058393218,0.5964478491,-0.018855833326907198,0.5492879295985306,0.015063515538500077,-0.2622804435096551,-0.0017631372509721592,-0.14779656120484658,0.6300670230046668,-0.03519610864049526,-0.7382223795501872,-1.1710815907203946,-1.642743286446143,-0.17013227582510876,0.3803468592826172,1.0641567220662103,-0.47292130486118295,-1.16936916722998,0.6251506921712437,0.8848563366100697,0.12156693261786002,2.1127162027709177,0.7905029409981947,-0.10860765888282962,-1.186453418555665,0.12550787459526666
1201,ETL-SAMPLE-50001200,2.663094461940095,2.916055942762705,2.1261670827448613,2.1480465736170804,0.5948961336405236,-2.350045832514754,1.9480336734087564,2.4947159527191753,-1.8461408562078607,3.860452639299631,1.6423435405182694,2.6375344131388636,4.1631869823355245,1.1372087002093432,1.9762384195440634,3.867714175581614,1.9296843982694072,1.74869255542842,3.658981813934022,1.2096180388209636,0.31300436048824926,-155.033892810955,-38.033070505,-0.00038784069406,0.5887651433,-0.04679832678796608,0.5603179236419498,-0.016922753503950866,-0.23413873133603727,-0.11505071598458412,0.16386147310874646,0.5811420164905851,-0.11809641189896226,0.12308788440965518,-0.8256291508753115,-1.9256089653779385,0.5684267168469809,0.1297223564488183,0.9835313136500229,0.05390330376868592,-1.25661823080456,-0.5151055851896654,-0.10502881738255504,-0.8862804926920271,2.2612183571406117,0.15521021680320018,-0.8631721085085932,-0.628451638149989,0.05677682914003558
1202,ETL-SAMPLE-50001201,2.723602977644032,2.8170881920172497,1.9668809618376666,2.0952750491683507,2.4706883690070205,-2.059006186424685,2.1298647183811292,0.5370349610553784,-1.8987237222689775,3.9512263759529596,2.045615470865369,1.7999773937803532,4.053623152664132,1.181162932997345,1.632921693482822,4.112490150294837,1.4962392179475232,2.415842245596002,3.8762603634512782,1.1622975958306039,-0.1757793044022782,-155.045963544677,-38.044878378,0.00040936289114,0.52134101986,-0.010496876755032483,0.5768034508927224,0.04384712872745275,-0.21322184099478875,0.060773823574000074,0.006257175813304948,0.35560594905469073,-0.11907739456329153,0.2704662273101899,-0.8329590779885124,-2.01287282190225,-0.0015058366808194214,-0.23127315557209435,1.1709037661850075,-0.11709735186568104,-1.3258479349364523,-0.21643561195264996,-0.651819527895624,-1.3226973491061216,2.2900742467409976,-0.25791475921660273,0.30218988715870615,-0.6746070709728983,-0.41381635481802376
1203,ETL-SAMPLE-50001202,2.7052523714904053,2.7883560090380084,1.8677788852374155,2.1419056076547545,0.7050522109614363,-2.283286154443737,2.2511823746281436,2.596791806179242,-2.017458220631701,4.0345434260493525,1.9499293157231223,1.5857962808758606,4.120298254603277,1.5259947857115683,2.310344635348637,3.964620970385248,1.093992408912358,1.6479506378873163,3.5807864130042883,1.5329534603946269,0.5277161347121534,-155.03796240175,-38.045555827,0.0001599883907,0.50788050851,0.049224724929851776,0.5912475194638338,0.08926289870903065,-0.31834814878843987,-0.12170957140042377,-0.007449405111996943,0.38283556429946064,-0.06309712673028418,-0.3588330158921611,-0.9659804435170635,-1.8438011823584173,0.20004397809009686,0.2715808258149249,1.1351489137561839,-0.49439402060784443,-1.514445529269017,0.2871824947974103,0.7710540186704082,-0.876922797982652,2.641234059102575,0.004650947852815235,-0.4893705662345222,-0.9051749188656251,-0.12746317946117988
1204,ETL-SAMPLE-50001203,2.655035492577991,2.922860526881854,1.9282538800020657,2.1672545627468356,2.2684896306946802,-2.187271341316531,2.063312366398261,0.5123375985957129,-2.2124051505443676,4.059385807242726,1.4261827846006347,1.4317222541367156,4.132100446727259,1.3196393818071854,2.338059659963396,4.065264935776721,2.0703353819115273,1.9579301258445423,3.7027320482960424,1.4386079102819858,-0.4605347246780731,-155.045704851408,-38.038269315,-0.00036422562999,0.5664820423,0.0691404994560991,0.6055593923401978,-0.00949674197755844,-0.3467351967317462,-0.058603100270214335,0.03914389626654664,0.4882605893327862,0.06910243896575528,0.6925420510770566,-0.8676234900479279,-1.6023266240572867,0.19859846768904052,-0.28942700537404414,1.2642609190824825,-0.4937984681641078,-1.4193655090222395,-0.71100100901368,-1.1422675395735693,-0.27240043014542725,2.138292605864247,-0.9068025950095544,0.20880759052077935,-1.2149361514143842,-0.12054528846214017
1205,ETL-SAMPLE-50001204,2.629953629776203,2.8434698578855944,2.036068202043339,2.170494152967056,0.550260451799416,-2.1846450869794145,2.103941506427377,2.519666337441067,-2.1468583192319213,3.742295847218756,1.4318456876998766,2.549094162231752,3.9408834111784503,1.2961136993491829,1.6401173565523428,3.957269388988155,2.073749203943323,1.9678374304338038,3.5125621499318416,2.1280091688367824,0.1712885722478686,-155.031433930139,-38.036599761,0.00025531431868,0.58169843975,-0.015433451900537291,0.6032393344950399,0.046553946325020815,-0.2140721027099313,0.013606957708396625,0.08814705857080522,0.5758333869932143,-0.1455555026082464,0.13673621765861382,-0.9730987324570854,-1.9333946097438268,0.08278470635290071,-0.06898647815452427,0.9785727864353221,-0.13881861106709514,-1.3941749424115102,-0.1775078034161973,-0.4669521131689319,-0.6521513983310241,2.606543563508194,-0.34749799282113847,-0.03115583625154432,-0.8102030893942282,-0.17124989361077453
1206,ETL-SAMPLE-50001205,2.611988503740229,2.857337599873812,2.0366662146623553,2.1970781677380686,2.345554244915422,-2.1360328357051257,2.21699717424473,0.44080928760246924,-2.158239534432136,3.840780951194843,1.2389417918621692,1.6066201348198308,3.891401544985856,1.382569780630538,2.517139028450989,3.9925789622144987,2.062090546081244,1.954260080858648,3.618770870857302,1.5188266886209887,-0.514301712124946,-155.039203026014,-38.037921544,-8.379306832e-05,0.56597029179,0.012581679470198434,0.6654663736730556,0.06407292945377768,-0.25550291987394497,0.008938576216547367,0.13975648178753736,0.5882394274646254,-0.09177405946574045,0.696443903337743,-0.7869751227004204,-1.7025835971336627,0.23906163643295658,-0.35094903185428244,1.0994336021259574,-0.2513738080311797,-1.280158626799167,-0.6991042370751483,-1.2911720260882749,-0.715946955465218,2.414081077055485,-0.997428822830465,-0.024397264792101758,-1.1959868082203307,-0.2819124385244277
1207,ETL-SAMPLE-50001206,2.648883901320287,2.976074702136718,2.1283714607839235,2.0970221804756513,2.5172513766553046,-1.8240260856852952,1.9540452757782,0.7524892085757459,-2.2327462503438875,4.25156315910447,1.831482291075704,2.5168844617905703,4.2302432974298965,1.744861281236414,1.7346664010698614,4.054609804658466,1.0481588146836462,2.1938426969495852,3.7629907278834915,1.3487573997736848,0.4062961075182928,-155.038089890579,-38.031372498,-4.2356067203e-05,0.61783979479,0.08825169069603653,0.5502382261933492,-0.05405386270711243,-0.3761913219888244,-0.18477099676803874,0.004165679013055619,0.517844792899496,-0.025374905442217,-0.2350178191003528,-0.6838796164328366,-1.8865198650223887,0.27352586134904466,0.32331549096049117,1.1652908175085621,0.09155256053271948,-1.3643534338541234,-0.10629987510923851,0.903641093494057,-0.7033146953700835,1.7155876385679139,0.18102925539133885,-0.727239779228388,-0.8527629319243749,-0.017987051220191282
1208,ETL-SAMPLE-50001207,2.6655259983699415,2.9717335187884464,2.0735891048367954,2.0918710869899315,2.5550083734136817,-2.0948986162386047,2.0718881543673695,0.6850457196196342,-2.1304595879248875,4.33437598858516,1.9483183285488155,1.8487300074593709,4.210819333250897,1.1354737745500705,1.814229497211304,4.173820756662849,1.5673884761057855,2.5482980371796335,3.7894866283366526,1.1645449227434335,-0.2739363566582138,-155.047644070624,-38.036212286,0.00017112210799,0.58582179548,0.010114459731335401,0.5790067216498656,0.0016085764139695917,-0.27030890238398725,-0.02779185048343148,-0.0344757301005036,0.5341431464870392,-0.053206005792702356,-0.2654606455830185,-0.8693364967572639,-1.967704410366984,-0.030611937629979633,0.11949049321256501,1.1582486573745394,-0.10539348698791812,-1.3977254004803805,0.12219752758207131,0.32345658025231294,-0.8460165585320295,2.3427515224774775,0.13118266306087661,-0.04135641232994314,-0.9276385274873868,-0.1578597384056583
1209,ETL-SAMPLE-50001208,2.689987385160701,2.8029176674951635,1.9135791821880845,2.0168570475608303,2.647996046943453,-2.088337749078022,2.0853870458882553,0.6273317366281714,-1.8438633828220914,4.0765198560816085,1.2653745409360906,1.5402106102407298,3.9031304196665477,1.3396553775096,2.3784932164682138,4.033206484214922,2.0599062887368356,1.7782294342125202,3.7430115507336885,1.6734483796503024,0.4558781106315926,-155.039787835546,-38.046849239,3.6329074791e-05,0.55411365718,-0.05569247957288148,0.5820275787859494,0.044233829176945225,-0.13550793642169984,0.08143465704325548,-0.06856658275646835,0.32989846602006645,-0.16014264596360872,-0.34729036488625586,-0.8416367851983491,-2.0445453608924664,-0.24514646312587596,-0.04258133244533793,1.0430994084234497,-0.09962319818051905,-1.141594424584077,0.4200232611856442,-0.02880497310824785,-1.1035234434213812,2.1918785805317658,0.1352250285194107,0.5643205729697722,-0.47895164235277393,-0.2660771072831995
1210,ETL-SAMPLE-50001209,2.620164245081548,2.8737884709277086,1.9583844774712924,2.046679633418439,0.6233520714599847,-2.0189724265561626,2.1098659419724446,2.4616591130267107,-2.393085233893513,4.183550878936151,1.9961915593929191,1.8729547817615528,3.751463658271899,1.4481928357843912,2.50428420554382,4.0343985536278355,1.2249879539662372,1.5396168806721784,3.4611407691043232,2.0041277861309523,0.32274369678088527,-155.039770553254,-38.035188535,-0.00047261392053,0.61439304847,0.018683279094340206,0.5852329073476181,0.003821242635971625,-0.3322658990763508,0.09915968749371884,-0.06396323683297088,0.5202200547653487,-0.0553485898978461,0.09724270842947033,-0.9499018302296597,-1.8254673917017832,-0.41937316728067325,-0.16402139779682645,0.9943106628337518,-0.3102313345028962,-1.51439689153453,0.14969887196458925,-0.2842531475223883,-0.37820012758240545,2.519170015281012,-0.1456628177744011,0.7673081983681548,-0.775231081120336,-0.024517873463525963
1211,ETL-SAMPLE-50001210,2.6302355496719025,2.950287315387486,1.9662740727307761,2.0185238933406393,2.506039496021465,-2.0454360337785404,2.106614252446797,0.6225272118245669,-2.1905162789088246,4.257088033697535,1.159090134935449,1.7499555614820168,3.9583224044998477,1.6481768525603708,2.526398293927462,4.417587697236513,1.9369541661412977,1.7260619275889062,3.471426544665747,1.7062192729850385,0.5291635185325784,-155.042177360646,-38.036527436,6.7525868897e-05,0.61876514823,-0.015691900911302514,0.5936882678197433,-0.012061598151387812,-0.2882399258040462,-0.004328775536630101,0.08322435035429154,0.44996280031710306,-0.07145481902041681,0.07556361464165295,-0.8891588690396396,-1.9704723805447857,0.12758574237353673,0.0470698457452203,1.0650181324889454,-0.1568435025326655,-1.3538448560927832,-0.10773241061064126,0.057291268809873425,-0.5534208261557444,2.3945215555026915,0.047563497576753336,-0.2982929677205451,-0.670159914451089,-0.09453926133903999
1212,ETL-SAMPLE-50001211,2.6848764780189613,2.9349733697201508,1.9434488215637256,2.036173136306101,2.51389513891223,-2.1926615819258557,2.0927791004807665,0.7060558225169857,-1.929967264616054,3.9634963659698217,1.1847060686133388,2.26267417744611,4.116135766261969,1.9840925240210883,2.224035000652329,4.184804044513127,1.5138187791851654,1.4928096684372305,3.8151547908778185,1.7752910187167605,-0.42737888963902687,-155.041662202283,-38.040841738,-0.00036164121162,0.55984097979,-0.055565204210579824,0.5706865608352616,-0.044283996849302606,-0.2782636852039228,0.10964251272966506,-0.06060953992157022,0.4033597066742549,-0.008707979260075752,-0.170777838794628,-0.935362932742702,-1.9009834966330312,-0.31395528990254795,-0.11184376099759488,1.249625105381189,-0.17229057471133405,-1.5487516655303573,0.23264153956908762,0.0018745767031177736,-0.5026021252074288,1.9711937671949233,0.2920003600578472,0.49973559442556803,-0.8554587092033843,-0.22308071797020462
1213,ETL-SAMPLE-50001212,2.6332074402494996,2.805605361022824,1.95431481251939,2.281096333747737,2.5501068277818373,-2.1897732073906426,2.0251224484137977,0.7174278247815318,-2.0391901340998912,4.345651749256227,1.6200387986905016,2.413564480469947,4.049087910606525,2.030062647026236,1.7161047720032703,4.216884387630522,1.178449665073407,1.7622896905667387,3.8344686383611,2.0432266097884333,-0.018605536418815502,-155.035675733788,-38.037387528,-6.4963247461e-05,0.6042588343,0.05242863606967421,0.6152519289141736,0.059234599494416174,-0.3811421731082787,-0.01794950535346535,-0.1331824819395444,0.37983538615062534,-0.07389633659486934,-0.20976669311643187,-0.8700432416517593,-1.8243364214570972,-0.25164406989033933,0.09465603120903171,1.1895906530294025,-0.24531978260171405,-1.5955777013541408,0.4879889372321877,0.4594229116225039,-0.8058785731727294,2.483204604391721,0.15510694659021784,0.3081286051446193,-0.905741317903035,-0.26864627165887317
1214,ETL-SAMPLE-50001213,2.592024650068871,3.079895736629978,1.9996799351390007,2.067772063502966,0.6841521088921715,-2.089893222434275,2.140324824755976,2.4911139041572903,-2.054835177658746,4.185831596012412,2.0133524609158218,1.6963296436915407,4.108735711584589,1.569156880615347,2.5134178623055066,4.362393851088573,1.2083992113411446,1.76447343905387,3.690924165786494,1.9759155034716256,0.23829585564032418,-155.043253535045,-38.03651192,-0.00017526427448,0.62068879421,0.02163159931754836,0.6729290709641167,-0.040472801023643416,-0.37355219521074645,-0.03021379436346485,-0.004383329903296558,0.4539819674222394,0.006687677208922748,-0.019403849287040476,-0.7541020103980988,-1.9423560331014524,0.03350566135621525,0.07651548694000426,1.1290953374789683,-0.09487663501083006,-1.5440220253925325,0.18262753402390028,0.07469393542927695,-0.7049489665018489,2.623493847432001,0.01939426793518455,-0.00811187414191653,-0.9366182268741347,-0.06793998079712998
1215,ETL-SAMPLE-50001214,2.6913942220708633,2.8167777276224393,1.853475334907601,2.061648291637899,0.5278174018372124,-1.7444579716359705,2.1324591385618548,2.403456440414355,-2.176603308029273,4.01664305239218,2.005953203526717,1.573943680714753,4.330357693695172,1.5470216424377403,2.258839003602177,4.04395077718839,1.1697731272380678,1.5279356229592447,3.7898393633208163,1.9940492905230105,-0.012099505885178073,-155.04198414394,-38.047331889,0.00046996284098,0.53897547378,0.00023879367395798767,0.6098301553189952,0.04516554467863937,-0.30396932187018505,0.1448292134350313,-0.00022512916726548677,0.27482915229919885,-0.035756202578191496,0.550290200962374,-0.7482176715493905,-1.909557269321253,-0.24875911279878385,-0.45375927014655987,1.1388392173387043,-0.35135307212145406,-1.3542639500091906,-0.198288895232689,-0.8281485176754342,-1.191840380593077,2.3651374208533475,-0.4055232343069109,0.724837598398636,-0.8072283837937764,-0.15414705420748148
1216,ETL-SAMPLE-50001215,2.6906153077834083,2.886401476123068,2.065971675474825,2.120835289267917,0.6450554870324101,-1.8426682933906615,2.1112181140776523,2.48090891794982,-1.9447693456732424,4.2479646773578885,1.9256281655494798,1.774669339161294,3.841642187227583,1.683052858018049,2.6131554992538053,4.029691759406385,1.1156939446751584,1.8350581128691894,3.669160317112567,2.057466338556278,0.018013991918536254,-155.044538190879,-38.04469393,0.00010503246103,0.52619825667,-0.012863348009683029,0.5865247576274164,-6.536112244204251e-05,-0.35638453605378284,0.06999420753281704,0.05655893225163998,0.39513885848854163,-0.16367727172707125,0.10924966433332217,-0.6024754070344956,-2.067660275456193,-0.1800491434086265,-0.08064449544596616,1.1207466114385887,0.24766576127541373,-1.507410816345411,-0.13060353659659732,0.029219955467855,-1.4574775821801067,2.123354576329187,-0.0019481178314930594,0.14785833788413855,-0.2796927411900407,-0.3984474099994868
1217,ETL-SAMPLE-50001216,2.663805165718059,2.8235020785218223,1.8966651012542077,2.142466050813627,2.4188846549375125,-2.3230497896700704,2.079032914127545,0.6846005686376717,-2.1504049795919338,3.9562964099916926,1.1881475222228284,1.5613927938983725,4.145422226903318,1.4147209532082663,2.3338056271920857,4.144837159714852,2.040402550255691,1.7082013629621962,3.8338065049376264,1.8358006894456798,0.3965215638775941,-155.04419219465,-38.038212761,0.00010353841676,0.58162328243,0.012243567320126048,0.5765185990816241,0.023922169715160813,-0.43977765044159256,0.03452995595722769,-0.04479807915549037,0.42397157415766,0.05336232813858906,0.0769975761952016,-0.959791036556833,-1.6861419368581956,-0.20543606824919855,-0.04380622494020842,1.1655714233702834,-0.5445237553729118,-1.7897923160833253,0.13324253114040138,-0.2352591416322549,-0.4660520268618552,2.5808951431421963,-0.05235659504638118,0.4363989611563098,-0.9465300280650039,0.011579448210366682
1218,ETL-SAMPLE-50001217,2.6944814360471763,2.9519420705644,1.883333780245919,2.1041143987905913,0.6863427263799388,-2.2609506636860655,2.2479285683997787,2.5169012117861596,-2.3200897847557593,3.9064013857195232,1.5291057165475748,2.398579258136712,4.256446003697791,1.2511114069235492,1.5518237313012795,4.071137923754257,2.0227716864743064,1.608662099223828,3.5355269139508665,1.9371052155832893,0.41852906144953833,-155.036868893315,-38.039304643,-0.00013946848625,0.51658109044,0.042573613681663625,0.5826790020539315,0.018012786493551924,-0.36100974827595117,-0.025724802542817622,-0.061405491595010096,0.5159027499501312,-0.0027973772963737226,-0.07416308665085629,-1.1270307198754466,-1.7656534423598333,-0.061166963229865534,0.06727368307173735,1.0736955487582704,-0.5363744497703791,-1.6587454506662813,0.3746680674655732,0.13592105764629048,-0.21513365285474917,2.9486382141988976,0.15633242382434187,0.1584774608012146,-0.907332538350792,0.01973846141974994
1219,ETL-SAMPLE-50001218,2.6244860668825276,2.814067003685282,1.9619526081946748,2.0367396659478123,0.744268303681433,-2.3362941704870153,2.0579680422146978,2.487679478318294,-2.015350891689818,3.9711918422898838,1.8668795480014297,1.4934618311506302,4.376955308703659,1.7556770705469316,2.317069694291682,3.8927149677474593,1.0497998531249055,1.883987709852409,3.8219485196599385,1.1755735123948838,0.14268421846393245,-155.041210701746,-38.031775192,6.9239943815e-06,0.64200431074,0.032051012154856284,0.574617767593385,0.020316556813890857,-0.41469527893097313,-0.11649077706113181,0.06007416207928351,0.41944017861987554,0.03349634104914511,-0.15976867496000402,-0.9061897872085413,-1.700246398891848,0.3356037788591382,0.15767667239434707,1.143553214916661,-0.39204987015041354,-1.6922553457624492,-0.10674099202623605,0.662739624089103,-0.6207167087922497,2.2695398727470866,0.09925014065116769,-0.6241609379359514,-1.0094728228692738,-0.021958624712559324
1220,ETL-SAMPLE-50001219,2.7453540551128506,2.8574998675959318,1.9858224665502524,2.0741591266199144,2.5204336908862075,-2.1139966112817308,2.1221942030249124,0.5651659672831795,-1.9716650518843928,4.070991813437823,1.531301691798905,1.4651912632464754,3.850689947166566,1.1394685317774298,2.3282704285460762,4.025089912461112,2.0390084420735755,2.1631653472764723,3.742127661523735,1.9717757560082074,0.25093711497226195,-155.043786417784,-38.044501577,-0.00031289853425,0.50159350921,-0.014209052843121357,0.5263270866008621,0.02762472327767075,-0.1960623443132202,0.0572060980440998,0.04900506563738694,0.41819231259947115,-0.13620998234572115,0.13458332146672414,-1.0745145701765242,-2.0303988974995417,-0.06420887947752964,-0.156608089483827,1.1555803770721014,-0.08140263191661368,-1.3837538019574738,0.009253094921949543,-0.31819425571811216,-0.7680819905890599,2.022988164141756,-0.2114840133108301,0.33128074815709474,-0.696147277268354,-0.28571080712627916
1221,ETL-SAMPLE-50001220,2.7203134811803835,2.904788541339096,1.9571923234309125,1.9088835937961515,0.5920854167789965,-1.9815990086035673,2.016923648801682,2.5376928882263585,-2.192251571703226,3.8667144049144784,1.1115547134392885,1.6799703148432088,4.252967599300716,1.9744382597459926,1.7271024848591328,3.9426822091763856,1.5078111253286357,2.493273654159626,3.6233239808811453,1.0202692495548793,-0.009199611274822071,-155.038231511835,-38.031249988,8.5580335387e-05,0.60396307723,0.056501962065809555,0.49264766419700917,-0.06333990576606355,-0.11236192361601421,0.028229774800937277,-0.11229564396177687,0.39747687043714663,-0.039059662514716556,-0.01334727723135043,-0.9435570903804484,-1.9581578610595367,-0.19488853273982998,-0.11539219844729337,1.0915425385092397,-0.1935004281785234,-1.0244076718756983,0.15479740331548558,0.07569224198459633,-0.7608209368966837,2.207287419229412,-0.14043928421702925,0.33944995071442574,-0.5080724381852729,-0.10775204567970473
1222,ETL-SAMPLE-50001221,2.628477840959813,2.8349154974955777,2.0687799812451413,1.96497789810002,0.7107443971214589,-2.282308650145792,2.002491231386991,2.5867880201896005,-2.0806553930556957,3.7289542034193213,1.4973258060018886,2.6280784391350913,3.9364218908437776,1.161638088032338,1.7609999101637288,3.9505101986840243,2.0765745298668192,1.9258423409147625,3.6389986622030044,1.7441267087850427,-0.4867905243260623,-155.036487106857,-38.026528566,-0.00031809549315,0.66010052826,0.009976582795028367,0.5213939188044836,-0.04078574085070341,-0.16733934462068895,-0.08530242168291906,0.0011066738768974792,0.6107557950521317,-0.02868014484919575,-0.3267010843751482,-0.8489920363957018,-1.7754701641146964,0.15919431312767968,0.26114125346728095,1.0493478030286754,-0.2488221265922839,-1.1812551653176955,0.32416421466644235,0.3299042532208778,-0.7949370019774781,2.132434888121683,0.11900466706531482,-0.3692988031983905,-0.8391823351077713,0.025654104243229354
