point_id,point_name,f1_C1,f2_H6,f3_C1-H6,f4_O3,f5_O3,f6_O3,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
979,ETL-SAMPLE-50000978,2.975348084186699,2.0490305222268654,1.9897900417452759,4.803189285765199,1.0360131795478291,0.02351310683071738,4.1711692529048365,1.8390351712792639,0.37489810514536664,4.176737341041296,1.806796797668334,-0.41584456988320984,2.0604923723101893,0.6175797721077725,-2.362165563104424,2.1747307162508567,2.4925664065385518,-2.2854182563566625,5.3288277006177935,1.0010988109739376,0.41225092734867685,-155.045537238213,-38.140777744,-0.00024673807571,0.028239487335,0.049635674978701264,-0.02913709109610121,0.05550450811998964,-0.06623975792009881,-0.02099722221626556,0.037274737947830004,0.19215424933176106,-0.07049487408584754,0.2119811359041345,-1.509818438486564,-2.479910743168425,0.1691962342921567,0.009526512065345735,1.8289775489860483,-0.63726929125365,-0.506446364333685,0.5112910731872715,0.17423578201323658,0.7751606441396092,3.531279787858242,-0.011659553821661825,-0.055512016845633984,-1.0322645919526783,1.2557407757012182
980,ETL-SAMPLE-50000979,3.004485148361954,2.090555449821748,1.8294219811935308,4.735950097449487,1.7907806167669482,-0.49469678277680257,4.0970579978772985,1.0578260763208582,0.05277858373743757,4.148268951189712,1.8432426966717803,0.4714279259875082,2.148789242896679,0.6638488801862302,-2.210115978309049,2.0583345717765673,2.4100442746717725,-2.363284634777805,5.245912946559687,1.5429217654733778,-0.7608055314097231,-155.04341223948,-38.137659226,-0.00017790168526,0.01894919391,-0.015850149448983063,-0.01620615024379035,-0.002853107093805941,-0.20362268045491777,0.09646129022096432,-0.051567494423388455,-0.024739416339600376,0.20067448599469395,0.2581868224388484,-1.4952828084071008,-2.413252509322714,-0.11391512990263153,-0.0910551673650793,1.694666738806821,-1.0807908756299052,-0.8059749761590213,0.1526040462450627,-0.5047915267413674,1.191440297306119,3.4505737628532556,0.6628774886075127,0.21780724972389198,-0.385104555986205,1.7251429602689947
981,ETL-SAMPLE-50000980,2.8619128318326004,2.027916129517817,1.9284123242675921,4.783667410338175,1.269216819008531,-0.44737141630570226,3.9931146444578545,2.086714254465298,-0.11287146218429117,4.182331599834973,1.4319415073847626,0.46637666349686896,2.0293519422567985,2.3360227173831687,-2.1831480695482326,2.05153245093139,0.5088629662656171,-2.3787398057068025,4.988748064499768,0.9628738431657395,-0.6859011177735123,-155.04786753879,-38.135540404,-0.00015798106235,0.090042765142,0.04929045922208995,0.006127202466800742,-0.005871756361004614,-0.12519283832381878,-0.04941988995265998,0.18381134303799532,0.07048738454063264,0.03193738106933357,0.7090217829476523,-1.3119407662338791,-2.346435573269399,0.2582743987557277,-0.2945242342785478,1.8255739570917366,-0.7380301077299601,-0.385508367230542,-1.179247176490944,-0.25984052871315017,0.8554827102606274,2.7508948370544286,-1.102769886281292,0.11035910064423299,-0.8457670658395001,1.336285435524053
982,ETL-SAMPLE-50000981,2.99971854353146,2.0051210748216604,1.9310313815666895,4.931820391928617,2.077534825083072,0.18175998228576917,4.44087496642838,1.2190659968639521,0.23391050201610694,3.751660570155701,1.511335353599747,-0.5599710874745818,2.1730434564983603,2.6903136726417456,-2.5980890974000146,2.156154165632359,0.9389212470695079,-2.344450817442403,4.802311374091637,2.02210251850769,0.588791805209228,-155.01686723669,-38.137625045,-0.00014591217553,-0.000436926769,-0.07973751353453637,-0.027738344264116747,0.10521787634157498,-0.3564948272415572,-0.01584958901623807,-0.23913041375393893,0.17298547793368002,-0.004092340073093539,-1.3345544112509082,-1.4088108176261662,-1.757550311065452,-0.31400258157170535,0.5022917264900794,1.702887138195005,-1.0223993295127525,-0.29945297381002384,1.2035894927894533,0.8107401551259598,1.3207491127447373,3.4445682422965698,1.184226869983953,-0.39199676553588775,-1.077086280327865,1.617105923632889
983,ETL-SAMPLE-50000982,2.7923868205781908,2.162210521281524,1.9249181833225415,4.78217057235049,1.6655076575744703,-0.512562813583765,4.013852496849669,1.1353244249549441,0.2510738022547954,3.8800057971840904,1.9820824267386183,0.28707713788398836,2.0017947493837416,0.6411133480976251,-2.491144189512545,2.099940042287482,2.4361897406362942,-2.223307698294496,4.702134982476496,1.798800779967845,-0.869027205725946,-155.040513155389,-38.140090514,0.00011550277519,0.050729897347,0.05072518034562044,0.009472161328561424,-0.03739245629040193,-0.10726974005488805,-0.15613880604804367,0.14685309256816967,0.2390440349636312,0.0983645124195086,0.25399917309599745,-1.4627538634096664,-2.192065334098497,0.4340959303726349,-0.08525614203258607,1.6901584755351984,-0.7999358789024926,-0.5249908191614466,-0.2125774932459005,0.12433085497493673,1.3199611586364322,3.745165221514267,-0.3275148573133354,-0.28979245642247525,-0.7226593786260221,1.843129617545295
984,ETL-SAMPLE-50000983,2.864225113758848,2.072793664452823,1.8928502228423345,4.569384724024942,1.401714690259458,-0.5796159731832912,4.22855481109696,1.1637117762184683,0.26972393464665756,4.26616485136505,1.9803475799909092,0.0672857311578897,2.097113376167151,0.5857187755575927,-2.1504704542702835,2.1384864592404256,2.4849657857661533,-2.4422628422058845,4.54712672355488,1.2959865508406088,-0.9943242536128718,-155.03751238149,-38.141568547,4.4584943714e-05,0.039913461255,0.03593431831744935,0.05552014084336082,0.03717908875610819,-0.06610285886064862,0.15802761938856918,-0.14195081496834747,0.1272864373879803,-0.022808292132393056,0.08881844687192354,-1.5808297658819404,-2.3342085624884463,-0.45794558560319026,-0.13257494206485193,1.5680810266318181,-0.8413043555812982,-0.35036589236177623,-0.012659040012405195,-0.1330290555802175,1.0949770409265394,3.6690119633897442,-0.18031306594734534,0.6366506357474201,-0.537868480129206,2.108851996711207
985,ETL-SAMPLE-50000984,2.8841759022912514,1.9290473228624252,2.082476178315344,4.8156286877013335,2.0581040928851695,0.18498003577558683,3.9665437379067936,1.4255203142522836,-0.5273054695857982,4.121810878042773,1.20191386515271,0.33823566817676376,2.1691827320092383,0.8563410819705184,-2.1427709560906036,2.120744378677829,2.564386507122845,-1.9521930037554565,5.896290745914738,2.1767014534783096,-0.1287155682716913,-155.03928446111,-38.133367921,0.00011060094062,0.073105624693,-0.07143081191699202,-0.0009777470380406203,0.052503655211034526,-0.34776390091972875,-0.12770258296588255,-0.004982990221554824,-0.008390230875042816,-0.15465353325767464,-0.8275869380936128,-0.863358830190126,-2.2920797241486293,0.06096727300551877,0.33686870939751923,2.0349490767721217,-0.058649968897401296,-0.8504804127606463,0.26187899090589434,0.7492444109949896,-0.39113115542432564,3.6814921536738847,0.38053447974628485,-0.3954422587008438,-1.438260947678207,0.7190833393626744
986,ETL-SAMPLE-50000985,2.825243395137611,2.024672073875185,1.8452245859223426,4.535020630859694,1.9417967962305647,0.41984336721536,3.782328420601907,1.0426462982268627,0.21232510642122462,3.8795647610179027,1.66757387067661,-0.5137416845031868,2.0438142828854198,2.4755731194897455,-2.3715743393058117,1.997127178900871,0.45088331513920277,-1.917701852231053,4.768481724719606,1.9331642418907526,0.8088926670800543,-155.031599403725,-38.128022702,5.680386162e-05,0.10077691209,0.04379136371038815,0.054237553248067,0.05340268998870634,0.14748690445744628,0.28421766632816514,-0.05885478016737892,-0.05496326171680828,-0.022226898402457857,0.6710988490727988,-1.3270362639035176,-2.3406416310990266,-0.36965669315695077,-0.3700632521960506,1.552071702081264,-0.7817144866125005,-0.23498010840335082,-0.2639900486133294,-0.7174237842250946,0.5355864165354495,3.5944630209208435,0.3057967996260639,0.7849127601373037,-0.6851008276738496,1.3511740490137152
987,ETL-SAMPLE-50000986,2.837078275375504,2.073527543847168,1.8653288495210576,4.580126741493994,1.1385237953960035,-0.3530991734503494,4.274262783021029,1.5571588045662288,0.4529277057421423,4.05643366070771,2.0389226336678496,-0.23427875863440728,2.1021816940337343,0.5642864372928327,-2.4080142491200243,2.1122242124327317,2.3243617839000317,-2.0639016438362723,4.87973038892599,0.7776767740248725,-0.21663880644891534,-155.041357199201,-38.140559492,5.3509589794e-05,0.032832188978,0.05788038369524246,0.07599854140148796,-0.01715594080313634,-0.24507428001541512,-0.1687030115192285,0.191065974784448,-0.030913266180833975,0.09029668902634722,0.6395582330000174,-1.2473618909783588,-2.4642522047178117,0.5904056749248172,-0.23309651295076006,1.835910281522289,-0.8321500997826399,-0.6460701850446345,-0.8802128009323112,0.014260993340185813,1.0279342752758223,2.874448271611839,-1.2077254112047509,-0.07822962347252575,-0.6802563502976968,1.4283915928906163
988,ETL-SAMPLE-50000987,2.915156022264653,2.01907338154913,1.8832420531551368,4.528454374135081,2.1299063215629013,-0.023174713601454865,4.019038469229981,1.364812813343883,-0.5052145538705088,4.172882274912858,1.308597883051092,0.4114267963700084,2.009705509641564,0.5028007311309443,-2.2312006087551057,2.1089739094663407,2.360199707264789,-2.175587327873334,5.190117854288387,2.187374118185331,0.41832552688518065,-155.04305765526,-38.133123869,4.1358179452e-05,0.073782880334,0.09226225524181256,0.01366429772266197,0.023691207793564664,-0.060302805410692696,-0.0554556681774681,0.06396978058264582,-0.0826341348410416,0.030982131609973967,0.6202455134928877,-1.2433002606727908,-2.399940641338918,0.10259436006219334,-0.36456223735359566,1.8447640749286875,-0.7736614245138768,-0.3565094789664495,-1.3938272801814535,-0.30105168225536133,0.7697634392614516,3.2840675166949076,-0.8884579513151817,0.3118237825782559,-0.8665357783931098,1.331711661296568
989,ETL-SAMPLE-50000988,3.061109706214213,2.0555131674837757,1.9938491041817492,4.556773701209079,1.2470489906395439,-0.4791510572411832,4.160912168580817,2.0416217859628865,-0.03924209489269423,4.119629534045828,1.348048521386013,0.4499652097779978,2.0576384902310676,2.5176305802263603,-2.188878234283748,2.04204997674507,0.6936137105211282,-2.0505738662285835,6.265679689111048,1.354392655593911,-0.39732526083507336,-155.044912143475,-38.135173486,-9.6681591833e-05,0.059232196872,-0.02344704867991409,-0.01677694302478687,-0.03982716362199491,-0.11993903669130536,0.09581889434459955,-0.059149480026337596,-0.0653371045496498,-0.08217508154966624,-0.2688767101208652,-1.2282666628736876,-2.66955104155176,-0.31282127356674605,0.028540096043359824,1.9443990721741615,-0.32649020307756593,-0.39254428489183024,0.031407741299552226,0.0034505800849081616,0.37159756165017405,3.118229988892876,-0.16064326843102236,0.1596857020431346,-0.9241603395605823,1.280706063964111
990,ETL-SAMPLE-50000989,2.8018670142637907,1.9938028408232231,1.9983068765819705,4.528331313761801,2.0298325076208608,0.3295108878322742,3.8857682135282885,1.5801207979653573,-0.5181082788331439,4.038042311721712,1.1353023672399027,0.2870357511778475,2.0848443006379767,0.7038967925873374,-2.2748168519847027,2.0928454916054586,2.4961353182314423,-1.9189558939563185,5.758603136471013,2.0702504362264373,0.030693061562084085,-155.04378812234,-38.134242825,0.00011326324922,0.083525154675,-0.010068817386970096,0.047089868779742056,0.01881903260704156,-0.16644911743161073,-0.23653605448970053,0.08228696425058828,-0.011003486254573779,-0.06850099333239693,-0.18989490806305936,-1.0532974208561094,-2.3314955327221734,0.48188873310842695,0.21794735699550302,1.896250180114259,-0.3133612802453034,-0.6553988337621797,-0.19094781513841375,0.33588537373468486,0.014305451097188154,4.04817393753581,-0.03254506616187589,-0.5370896993337161,-1.2599978041965652,1.029520911712105
991,ETL-SAMPLE-50000990,2.9467785645132083,2.0874800916052254,1.7859091441869135,4.6659282467122765,2.0155639971591928,-0.373345189161148,4.198675908145116,1.5565783598641467,0.47101764992106543,4.155341923542561,1.1448647085014372,-0.2550935864865122,2.143733813766586,2.523415763148992,-2.087869946594902,2.0390697076493036,0.6248331693655783,-2.2516510384951416,5.307417053911305,2.307315494170655,-0.15468135647822243,-155.04597635914,-38.13908598,0.00011667414207,0.038474413199,0.06249222932782265,0.08765938116395691,-0.004833642501017178,-0.04818755865180206,-0.14450473908976508,0.03338456632972462,-0.11767208911131383,0.12151768423827286,-0.011375999219115227,-1.4758860544592785,-2.7406291091918824,0.23647639716969251,0.046582432064034895,1.6653681484305458,-1.0116365567151198,-0.38484527976534766,0.035618443429603776,0.2940222928852992,0.9518433230621738,2.9825166467423383,-0.13726491448567893,-0.11614142732622738,-0.314880961672446,1.4654334282576225
992,ETL-SAMPLE-50000991,2.9704345561838217,2.118351759189174,1.9570068527872495,5.149033088190166,1.2013246377083133,0.2207585394502267,4.012757002865527,1.6809165800610881,-0.5717208056328132,4.138163286939356,1.9766170976279134,0.26111518996756755,2.135692628968736,2.7235176118495765,-2.4972960081708893,1.9754649683232808,0.7525902692057729,-2.307753536541061,5.572802851206008,0.9029109672870698,0.04364591585591843,-155.034243168751,-38.135468225,-0.00028342168421,0.054832531805,0.02296878431517399,-0.020546816344496087,0.004796786484757904,0.02933405063950088,-0.09903667947652818,-0.29497303279067666,0.22725851130501604,-0.0521022043672346,-0.8838736842836985,-1.591441664764591,-2.0993348740150983,-0.22914179546584745,0.4507976306316204,1.6757917540308058,-0.7550373169664774,0.2819614827208769,1.0676428696989324,0.5073570616484533,1.0663138561102885,3.356565000444164,0.8794556661764928,-0.11370435744312643,-1.0099808770711105,1.8240718857731866
993,ETL-SAMPLE-50000992,2.850249307879103,2.1481096664130668,1.8059686550038185,4.622116512623777,1.3307590546497001,0.5339451347099385,4.302746927932987,2.000125697994843,-0.03842339889932207,3.9882642617546558,1.3054113525375124,-0.45219600299812684,2.0244306510508525,0.5695278270701868,-2.2870488884635756,2.01340230296739,2.558470686218928,-2.12696823928863,4.301739517115619,1.1252150812055992,0.88029066441652,-155.039773780898,-38.136381047,4.4215524487e-05,0.076065573783,0.0075893267266902665,0.08988732225513893,-0.03141476424094925,0.10068364857871541,-0.06461052671406929,0.06399615143316632,-0.008946968512501057,0.0916990761953121,-0.10423710237527306,-1.5567125256060885,-2.5395686032514564,0.1724450848445726,0.0020730503602233593,1.5281409201710516,-0.9162506318008289,-0.35674971300630487,-0.17136396066068418,0.09432685689008011,0.7202640206549861,3.2863831180002276,-0.76143744270819,-0.16026469378025887,-0.4273425182468635,1.301052362347069
994,ETL-SAMPLE-50000993,2.8699995508301153,2.0462221933538824,1.9957893608615938,4.608017686934826,2.0533914250963172,-0.3094949337768084,4.301428975185549,1.5840415455626407,0.44660391055293497,4.0517528439354376,1.0961266719590288,-0.3347287677074759,2.0998362599229425,2.3264272044532337,-1.9906279679667807,2.132947054746562,0.6724339088139349,-2.062354905312187,6.1542983110261895,1.8966622972915785,-0.26084542137841477,-155.033792523412,-38.139772477,-5.369627113e-05,0.046982579497,0.03556949546899729,0.10600014454034878,-0.041765109002348685,-0.41529794003495246,-0.06914569735402011,0.010073569936033162,-0.08911329909354866,-0.040795984067280106,0.31384517537316303,-0.807204303973033,-2.6760803259338934,0.27347061885450086,-0.1437267056967988,2.1084346359964488,-0.23892853851689547,-0.8984999699168408,-0.5991820751089921,-0.3634591364292116,0.0573692861242811,3.1143811969558195,-0.44285888819087516,-0.09333419726188319,-1.1543284764108717,1.0304562467229024
995,ETL-SAMPLE-50000994,2.790767626061786,2.108012582528105,2.084900680989333,4.379143055070477,1.0440739282622313,0.39511232580864675,4.108706673478901,1.9802563796739914,0.23878348110257014,4.163110738276852,1.5152091286087717,-0.4748850255081693,2.0700796203326135,0.43230034464396816,-1.8590645118711444,1.9786214218854805,2.2098848703965386,-2.10529924623561,5.84836044226984,1.245462995313856,0.5189333137454419,-155.041949273791,-38.133616454,-0.00012877046786,0.088113333206,0.06250273848107954,0.07720132599122469,-0.09540112424460317,-0.23846442731378353,0.23018778920074276,0.2119991854562393,0.053829361453654696,-0.030315327781053485,1.216820393159828,-0.6179681914763918,-2.0556611134133553,-0.01332601366403585,-0.443675762538676,2.0090684473404887,0.05494542076648049,0.025374813240809507,-0.8739976331010573,-1.0318138494055955,-0.16987293999663972,3.469290642699224,-1.3117773553014487,0.24386842917269771,-1.56401594817578,0.7739352525059551
996,ETL-SAMPLE-50000995,2.842655605322669,1.9995578198731423,1.8236206984206498,4.518224123449235,2.0738048479448907,0.30752819656385416,3.958791967534932,1.1399648405804073,0.26300753950327865,4.190694101919735,1.5677156207387124,-0.4618215668717092,2.043618173553872,2.4193359828982492,-2.2726232444373133,2.117448078937567,0.33810304263048585,-2.0795063851091666,5.515302922232601,2.1946967981709573,-0.0479090332215427,-155.041823701833,-38.133866353,-0.00019632828495,0.081055322188,-0.010004594304130164,0.09438687645070254,0.09385412438014618,0.16861610057225865,0.1993779604434676,0.14479411672634357,-0.009458461395528223,0.01951870675329974,1.0031204553037751,-1.277874536702675,-2.16299084401859,-0.050023284846718405,-0.5650947367160609,1.6444432873107386,-0.8902450004982794,0.12624097312721883,-1.3227546542012114,-1.127969814063134,0.6233072336827684,3.6069958571128757,-0.30446484703779775,0.5524852455982319,-0.6596421953631111,1.2238968415795193
997,ETL-SAMPLE-50000996,2.9487690983951,2.018845056198076,1.9487710891904957,4.784361204999242,1.5167201275739455,0.5195195949165219,3.988762650303202,2.0521246519543093,-0.13877713952502424,4.274686684362129,1.2883804566979775,-0.3175116710873016,2.081817168970887,0.690290867930057,-2.256569117899915,1.969522816191463,2.509048716369787,-1.9884437939400486,4.693922786046734,1.375410930461153,0.8941595921759228,-155.037640554806,-38.133511336,8.5520750085e-05,0.095256471905,-0.06788992601375335,-0.002963441167952009,-0.02570814938371504,-0.12441376278617879,-0.15612574090314263,0.11940277660593894,-0.071358167459536,-0.011660209364505996,-0.22205471612430894,-1.2091604808089689,-2.667301382457948,0.2843248026195574,0.21446978992111945,1.9114387055874538,-0.5176908508100891,-0.5356840661294261,-0.3776717872750159,0.09050344732043535,0.31915694100469794,2.860416823660958,-0.1633788173622461,-0.5117747672502945,-0.7214889557987418,0.8006461587585714
998,ETL-SAMPLE-50000997,2.7653178955721653,2.0154165816465257,1.8561977490599992,4.419340958163121,2.1457253031402748,0.28506607053532007,4.118930512644177,1.202187405032082,0.2946546746090305,3.8717738613826316,1.5526072966394813,-0.5483545184479724,2.087062802945896,2.556640701454885,-1.9680557072884997,2.0545249253967617,0.42564350104546234,-2.3229278611935196,4.565027379676466,2.2105104397904447,0.768132389861137,-155.040744667819,-38.132294526,-0.00035342357711,0.081207418958,0.037913845674851177,0.14679724731333116,0.10089440294581972,0.19397851886443254,-0.17219566022710173,0.14739249214972708,-0.04990970496453501,-0.16177035080992896,0.37994791884214696,-1.3932106617057822,-2.361849788453793,0.467511330437793,-0.2159506566599739,1.5140989946122083,-0.5840872759874828,-0.1652679145047012,-0.86754008141431,-0.05913510416793596,0.25941907760033234,4.12123003509372,-0.48113495654898636,-0.19626867833389533,-0.6884423928416202,1.3141891958304606
999,ETL-SAMPLE-50000998,3.042832384694378,2.0803577312132284,1.8506791622749859,4.758068633261584,1.501697602767703,-0.5480022211137062,3.8805863287611566,2.1205260514832367,0.10555252721787581,4.403720346893633,1.3322963776533472,0.35363291420099,1.9649874249592465,2.6675066168278723,-2.3651296482905138,2.0800141258567817,0.7169244593398584,-1.8586434124363858,5.443840018967477,1.1756935973709826,-0.5716843469334707,-155.034737423233,-38.129167237,-0.00024209331692,0.074929220471,-0.13672534019095342,0.06292934862633773,-0.034111467471452474,0.0768832913918736,0.23905269202023974,-0.25416091539031427,-0.2144103778005706,-0.07120433339294782,-0.6031061444899137,-1.2788944336226329,-2.4455875971936165,-0.8656568418674598,0.070037488180279,1.7790957544941197,-0.539323304180207,-0.10613701892268006,0.144788685618278,-0.4269014614555517,0.5989138756145161,3.402971919484805,1.1932581327332812,0.20724892728370284,-0.3978063971885733,1.6034706123889568
1000,ETL-SAMPLE-50000999,2.858415940684619,1.9649038946593573,1.8015172779844808,4.420576822143897,2.006665291950549,0.49599245836936084,4.028257405992515,1.100794446577007,0.18779827418307393,4.194516072144653,1.6410623605682828,-0.458324449046421,2.1004601405373062,2.721676271586365,-2.0042810672932747,1.949876967546058,0.7578441031447655,-2.5558272115847473,5.301252411284429,2.301438275438177,0.285431394419219,-155.03865350917,-38.12624494,9.3909865654e-06,0.12069564495,0.008601047992343989,0.008501832673033834,0.09938391365346826,0.052618331398171625,-0.42788861589153127,0.02958408303950376,0.13923574738615282,0.1150295897679112,-0.790688597270425,-1.3595149805710365,-2.098648794606292,0.6918089809773194,0.3493226040100618,1.3693423792276345,-1.128506724653938,-0.026693037606602354,0.7393127763254727,0.9237979324971868,0.6633013676502968,3.486532945053738,0.43735576490259476,-0.7267930371050962,-0.3619799889301612,1.1432703884267765
1001,ETL-SAMPLE-50001000,3.047071616857707,1.9962227976293696,1.8700321541261014,4.901828254624715,1.4959918033016646,-0.4879971661889663,4.122413489351451,2.0763822640200047,0.06867230164104517,4.262122835432208,1.2629487760503395,0.37153303343218314,2.0762445004479853,2.5049817103191065,-2.262139839406908,1.9557881242980046,0.8617730186866764,-2.120366752911304,5.876458787232717,1.2082464638630062,-0.5017874121336622,-155.034628411324,-38.130076455,-0.00036790367066,0.088578838159,-0.01669217938269519,-0.0552816502210268,-0.051581146384883085,-0.36377909029148986,0.03146570493619238,-0.13932157092325986,-0.207107646217093,0.18728287281279368,-0.6139177745038462,-1.2363241962875333,-2.291421145392833,-0.3931101903390808,0.21354372135187155,1.9562480074621083,-0.7715436251406806,-0.7868030289919639,0.384219581389262,0.320540851327307,0.7807761283961309,3.4265759978177543,0.3738754444850357,-0.061800486296882,-0.3011790406491955,1.536272201130715
1002,ETL-SAMPLE-50001001,3.1175201113039726,2.1585075275025534,1.961587846928669,4.743582725606464,1.3847887518940285,0.528623469068683,4.4328672145086285,2.01800203303345,-0.06404199038067407,4.330034361524914,1.2757348353441236,-0.3771316734515883,1.9951412127622834,0.8514648250251482,-2.06267323690809,2.025834561665347,2.6092583423652465,-2.3908970898318156,4.824566575528057,1.0200943930769195,0.6541770819328766,-155.038609290179,-38.135960787,-6.7313826658e-05,0.029138081971,-0.07257754547014102,-0.05744683852251267,-0.11004372183684459,-0.17207830815756234,0.15535837171949907,-0.2613922374380082,-0.04158947844732068,0.11559696260425671,-0.9876445046849441,-1.2504321223059163,-2.4077124840954975,-0.6309186632262467,0.30679180276149315,1.9901275318883147,-0.494359411234269,-0.3558515282276134,0.887645538663132,0.11081542921605189,0.5629046578185128,3.2016264890148682,0.42963124342415165,0.19729035360673156,-0.7913611122826013,0.9552008223639925
1003,ETL-SAMPLE-50001002,2.9295446124423203,2.166701878948962,1.9995018685007098,4.712635904920677,1.5139971281307707,-0.5031362281069387,3.948654655748724,2.0407234596473063,0.21162251191196318,4.122261793705534,1.2075380375431306,0.31972218548363246,2.0922922867248075,2.4320790082478365,-1.9509949078888233,1.9671719376218488,0.6164075162815436,-2.445407317696845,4.530001718258984,1.4043246341321733,-0.8754867677802467,-155.039225342226,-38.138677058,-0.00024590768072,0.037149716755,0.08459686719302392,-0.017809358230585215,-0.08112608318715561,-0.04970289669050623,-0.3235790836246593,0.19252514600201043,0.08933074550685195,-0.03147684369364915,0.21493662732579474,-1.2397961050898263,-2.3730148106408793,0.6683737142357958,0.02040678319323713,1.8600109295117075,-0.32694497782034304,-0.31382701395884627,-0.6783146556941169,0.5477046473195385,0.541446259261663,3.7441208711930423,-1.0603222662751501,-0.6196054842254538,-0.9071253187700916,1.8455442620071005
1004,ETL-SAMPLE-50001003,3.0019763033709492,1.9836939329356285,1.9923369350209974,4.7954302706213205,0.9996870703513351,0.02342573226227689,4.07257634620324,1.8194197376510735,-0.45771779288471137,4.466678699297531,1.791909493813673,0.38173124953569676,2.0064135272107047,2.1279270792936646,-2.0531988931707454,2.046424870069669,0.4616777918805465,-2.1668328289706413,5.007665937335518,0.7873620235844107,-0.3483245567388063,-155.035597919556,-38.131298334,-6.6370109751e-05,0.085283536548,0.12157253212884404,-0.02579444551044803,-0.04895661587400341,-0.3606439612135206,-0.02824671408023001,0.16720115737116725,-0.14689860957735643,0.027048142152981118,1.3840163962236212,-0.7870639497711099,-2.0108088675498226,0.49043386266770644,-0.3012196295420296,2.1884789847960753,-0.31242465800606545,-0.23310580216275684,-0.7963056143598536,-0.8408969234639615,0.18197300768531444,2.6968868190642166,-1.1148297614433067,0.10837325296906421,-1.041435326512337,0.9558310521723393
1005,ETL-SAMPLE-50001004,2.9181599270410676,2.0099740967332442,1.8697852477500312,4.682824872955671,1.034447301360599,0.22297395071920087,4.0930168903599835,1.9944103107156232,0.2916191468703965,4.133179140495158,1.5858281493702608,-0.4817619494673856,2.035083017575462,0.5610555882204722,-2.3823569286404034,2.112996025693727,2.4043958245882675,-2.2617212107566513,4.586104394151797,0.642110401503957,0.26399367895500075,-155.047940285793,-38.136563409,9.2227529166e-05,0.069478373185,0.07911676771308483,-0.00996964547884881,0.05202435457885635,-0.07337083254902473,-0.034854260894479884,0.07960623984168258,0.0590060859818853,0.11307648705330069,0.5366574823292085,-1.449760748196775,-2.2150865270434976,0.23323896045096015,-0.20815637147391483,1.7207638904833875,-0.928054278723584,-0.4547654022680203,-0.019558407443861805,0.026675838009595346,0.9631048981656319,3.8115278104518526,-0.6060767099266529,0.10797611062577032,-0.5973131230989316,1.2561908467595695
1006,ETL-SAMPLE-50001005,2.951152085710193,1.9845318278674686,1.9772784411299171,4.519553611994679,0.9581551990164437,-0.011776769223622733,4.141238683890554,1.8487270855375628,-0.4217669214247085,4.120232753177616,1.7922113634524592,0.45692491946015473,2.0064827637134695,2.2916615081275493,-1.9636647974760675,2.172790395691233,0.5037442409558396,-2.084793946808538,5.975750996402544,1.0917591838879395,-0.16003890028157153,-155.041141668138,-38.133673741,-0.00013141971599,0.074966531503,-0.0015799610809289011,0.06071906035748375,-0.0008719037382997515,-0.25104150535099845,0.01944770249923737,0.24623133999973146,-0.1685058454030645,-0.08462520873735972,1.0022332393579705,-0.8840917985183959,-2.480332739154617,0.4716486146386329,-0.23976797707449057,2.050612440320076,-0.19851907182072612,-0.5133209074138508,-0.4700030357198504,-0.3584068292823247,0.04764941741317285,3.207868692150817,-0.6058040334621552,-0.1470289781755748,-1.0705345924990881,0.7315463053306247
1007,ETL-SAMPLE-50001006,2.9643505843077764,2.1415474124101253,1.9390660573769485,4.7089342869518696,1.1569432199742502,-0.3486237292986809,4.370427790782896,2.001291339501529,-0.1966425027049718,4.304765431839621,1.5182003980030494,0.49432950416403926,2.2436594572052075,2.628714716614495,-2.049669448006077,2.13517186514257,0.5393240871034576,-2.3519662480883325,5.09074536577887,1.156239885916022,-0.7595857166990955,-155.03113810315,-38.144587202,5.1128216146e-05,-0.026902515214,0.04333901265770141,0.10120251863027765,0.07922538505845135,0.17308881470558712,-0.1554765607261368,0.06543240658714403,0.15410176797976485,-0.19590232401876406,-0.12579776298152057,-1.542813882880934,-2.8291259283224326,0.29720208335985543,0.09058502815803818,1.6537984155207326,-0.6308805219713972,-0.2621605410772173,0.03393930138690642,0.5524475374313581,0.36063577337039515,3.4374225317773437,-0.6674200320680129,-0.39504849631363637,-1.0226362329918903,1.4630043531692967
